CATERHAM,CATERHAM SEVEN 620 R,3,Brakes,Carbon Ceramic Brake Discs,—,0.7,,8
CATERHAM,CATERHAM SEVEN 620 R,1,Tires & Wheels,Camber & Toe Adjustments,30 Minutes,0.9,15700,4
CATERHAM,CATERHAM SEVEN 620 R,2,Tires & Wheels,High-Grip Performance Compound,1 Hour,0.8,23600,6
CATERHAM,CATERHAM SEVEN 620 R,3,Tires & Wheels,Ultra Light Competition Rims,—,0.9,,9
CHEVROLET,CHEVROLET COBALT SS,1,Engine,Cold Air Intake,2 Minutes,0.5,4000,1
CHEVROLET,CHEVROLET COBALT SS,2,Engine,Basic Engine Tuning,5 Minutes,0.5,6000,1
CHEVROLET,CHEVROLET COBALT SS,3,Engine,Performance Fuel Injectors,10 Minutes,0.5,9200,2
CHEVROLET,CHEVROLET COBALT SS,4,Engine,Uprated Turbocharger Kit,—,0.6,,3
CHEVROLET,CHEVROLET COBALT SS,1,Drivetrain,General Analysis & Overhaul,2 Minutes,0.4,3700,1
CHEVROLET,CHEVROLET COBALT SS,2,Drivetrain,Lightweight Clutch,5 Minutes,0.4,5600,1
CHEVROLET,CHEVROLET COBALT SS,3,Drivetrain,Lightweight Aluminium Flywheel,—,0.4,,2
CHEVROLET,CHEVROLET COBALT SS,4,Drivetrain,Limited Slip Differential,25 Minutes,0.5,12800,3
CHEVROLET,CHEVROLET COBALT SS,5,Drivetrain,Uprated Sports Gearbox,—,0.4,,5
CHEVROLET,CHEVROLET COBALT SS,1,Body,General Body Refinement,2 Minutes,0.5,3000,1
CHEVROLET,CHEVROLET COBALT SS,2,Body,Flat Undertray,5 Minutes,0.5,4500,1
CHEVROLET,CHEVROLET COBALT SS,3,Body,Weight Reduction,10 Minutes,0.5,6800,1
CHEVROLET,CHEVROLET COBALT SS,1,Suspension,General Suspension Tuning,2 Minutes,0.4,3400,1
CHEVROLET,CHEVROLET COBALT SS,2,Suspension,Performance Sway Bar,5 Minutes,0.4,5200,1
CHEVROLET,CHEVROLET COBALT SS,3,Suspension,Uprated Sports Shocks,10 Minutes,0.5,7800,2
CHEVROLET,CHEVROLET COBALT SS,4,Suspension,Fully Adjustable Sports Shocks,—,0.4,,3
CHEVROLET,CHEVROLET COBALT SS,1,Exhaust,Custom Exhaust Tuning,2 Minutes,0.4,3400,1
CHEVROLET,CHEVROLET COBALT SS,2,Exhaust,Uprated Free-Flow Muffler,5 Minutes,0.4,5100,1
CHEVROLET,CHEVROLET COBALT SS,3,Exhaust,Sports Hi-Flow Catalytic Converter,10 Minutes,0.5,7700,2
CHEVROLET,CHEVROLET COBALT SS,4,Exhaust,Sports Turbo-back Exhaust,—,0.4,,3
CHEVROLET,CHEVROLET COBALT SS,1,Brakes,Uprated Sports Brake Pads,2 Minutes,0.4,2600,1
CHEVROLET,CHEVROLET COBALT SS,2,Brakes,Uprated Sports Calipers,5 Minutes,0.4,3900,1
CHEVROLET,CHEVROLET COBALT SS,3,Brakes,Uprated Sports Brake Discs,10 Minutes,0.4,6000,1
CHEVROLET,CHEVROLET COBALT SS,1,Tires & Wheels,Camber Alignment,2 Minutes,0.5,3200,1
CHEVROLET,CHEVROLET COBALT SS,2,Tires & Wheels,Sports Compound,5 Minutes,0.4,4700,1
CHEVROLET,CHEVROLET COBALT SS,3,Tires & Wheels,Lightweight Sports Rims,10 Minutes,0.5,7200,2
CHEVROLET,CHEVROLET CAMARO ZL1 (2013),1,Engine,Cold Air Intake,5 Minutes,0.4,4600,1
CHEVROLET,CHEVROLET CAMARO ZL1 (2013),2,Engine,High-Performance Engine Tuning,10 Minutes,0.4,6800,1
CHEVROLET,CHEVROLET CAMARO ZL1 (2013),3,Engine,Uprated Intercooler,30 Minutes,0.4,10300,2
CHEVROLET,CHEVROLET CAMARO ZL1 (2013),4,Engine,Engine Re-bore,—,0.4,,4
CHEVROLET,CHEVROLET CAMARO ZL1 (2013),5,Engine,Competition Cam-shaft,2 Hours 30 Minutes,0.4,23200,6
CHEVROLET,CHEVROLET CAMARO ZL1 (2013),6,Engine,High Performance Supercharger Pulley Kit,—,0.4,,9
CHEVROLET,CHEVROLET CAMARO ZL1 (2013),1,Drivetrain,Lightweight Performance Flywheel,5 Minutes,0.4,4200,1
CHEVROLET,CHEVROLET CAMARO ZL1 (2013),2,Drivetrain,Carbon Fibre Driveshaft,10 Minutes,0.4,6400,1
CHEVROLET,CHEVROLET CAMARO ZL1 (2013),3,Drivetrain,Race-Spec Lightweight Differential,30 Minutes,0.4,9600,2
CHEVROLET,CHEVROLET CAMARO ZL1 (2013),4,Drivetrain,Lightweight Magnesium Gearbox Casing,—,0.5,,4
CHEVROLET,CHEVROLET CAMARO ZL1 (2013),1,Body,Advanced Body Refinement,5 Minutes,0.4,3400,1
CHEVROLET,CHEVROLET CAMARO ZL1 (2013),2,Body,Aero Optimised Undertray,10 Minutes,0.4,5100,1
CHEVROLET,CHEVROLET CAMARO ZL1 (2013),3,Body,Polycarbonate Window Replacements,30 Minutes,0.4,7600,2
CHEVROLET,CHEVROLET CAMARO ZL1 (2013),4,Body,Advanced Weight Reduction,—,0.3,,3
CHEVROLET,CHEVROLET CAMARO ZL1 (2013),1,Suspension,Performance Sway Bar,5 Minutes,0.5,3900,1
CHEVROLET,CHEVROLET CAMARO ZL1 (2013),2,Suspension,Lightweight Track Suspension,10 Minutes,0.5,5800,1
CHEVROLET,CHEVROLET CAMARO ZL1 (2013),3,Suspension,Advanced Suspension Tuning,30 Minutes,0.5,8800,2
CHEVROLET,CHEVROLET CAMARO ZL1 (2013),1,Exhaust,Uprated Hi-Flow Catalytic Converter,5 Minutes,0.4,3900,1
CHEVROLET,CHEVROLET CAMARO ZL1 (2013),2,Exhaust,Custom Exhaust Headers,10 Minutes,0.5,5800,1
CHEVROLET,CHEVROLET CAMARO ZL1 (2013),3,Exhaust,Performance Cat-back Exhaust,—,0.5,,2
CHEVROLET,CHEVROLET CAMARO ZL1 (2013),1,Brakes,Uprated Performance Brake Pads,5 Minutes,0.4,3000,1
CHEVROLET,CHEVROLET CAMARO ZL1 (2013),2,Brakes,Uprated Performance Calipers,10 Minutes,0.3,4500,1
CHEVROLET,CHEVROLET CAMARO ZL1 (2013),3,Brakes,Carbon Ceramic Brake Discs,30 Minutes,0.4,6700,1
CHEVROLET,CHEVROLET CAMARO ZL1 (2013),1,Tires & Wheels,Camber & Toe Adjustments,5 Minutes,0.5,3600,1
CHEVROLET,CHEVROLET CAMARO ZL1 (2013),2,Tires & Wheels,High-Grip Performance Compound,10 Minutes,0.5,5400,1
CHEVROLET,CHEVROLET CAMARO ZL1 (2013),3,Tires & Wheels,Lightweight Racing Rims,—,0.4,,2
CHEVROLET,CHEVROLET CORVETTE STINGRAY Z51,1,Engine,High Flow Carbon Fibre Airbox,10 Minutes,0.5,50200,12
CHEVROLET,CHEVROLET CORVETTE STINGRAY Z51,2,Engine,Competition Engine Tuning,—,0.5,,20
CHEVROLET,CHEVROLET CORVETTE STINGRAY Z51,3,Engine,Competition Throttle Body,1 Hour,0.4,113000,30
CHEVROLET,CHEVROLET CORVETTE STINGRAY Z51,4,Engine,Increase Engine Bore,—,0.5,,46
CHEVROLET,CHEVROLET CORVETTE STINGRAY Z51,5,Engine,Performance Intake Manifold,4 Hours,0.5,254200,70
CHEVROLET,CHEVROLET CORVETTE STINGRAY Z51,6,Engine,Competition Cam-shaft,—,0.5,,105
CHEVROLET,CHEVROLET CORVETTE STINGRAY Z51,1,Drivetrain,Lightweight Flywheel,10 Minutes,0.6,46700,12
CHEVROLET,CHEVROLET CORVETTE STINGRAY Z51,2,Drivetrain,Competition Sports Gearbox,—,0.5,,18
CHEVROLET,CHEVROLET CORVETTE STINGRAY Z51,3,Drivetrain,Uprated Sports Driveshaft,1 Hour,0.6,105100,28
CHEVROLET,CHEVROLET CORVETTE STINGRAY Z51,4,Drivetrain,Uprated Electronic Differential,—,0.5,,42
CHEVROLET,CHEVROLET CORVETTE STINGRAY Z51,1,Body,Weight Reduction,10 Minutes,0.4,37100,10
CHEVROLET,CHEVROLET CORVETTE STINGRAY Z51,2,Body,General Body Refinement,—,0.4,,15
CHEVROLET,CHEVROLET CORVETTE STINGRAY Z51,3,Body,Aero Optimised Undertray With Diffuser,1 Hour,0.4,83500,22
CHEVROLET,CHEVROLET CORVETTE STINGRAY Z51,4,Body,Aerodynamic Detailing,—,0.4,,34
CHEVROLET,CHEVROLET CORVETTE STINGRAY Z51,5,Body,Advanced Body Refinement,4 Hours,0.4,187900,50
CHEVROLET,CHEVROLET CORVETTE STINGRAY Z51,6,Body,Advanced Weight Reduction,—,0.4,,75
CHEVROLET,CHEVROLET CORVETTE STINGRAY Z51,1,Suspension,Competition Sway Bars,10 Minutes,0.4,42800,10
CHEVROLET,CHEVROLET CORVETTE STINGRAY Z51,2,Suspension,Advanced Suspension Tuning,30 Minutes,0.5,64200,16
CHEVROLET,CHEVROLET CORVETTE STINGRAY Z51,3,Suspension,Performance Leaf Springs,—,0.4,,26
CHEVROLET,CHEVROLET CORVETTE STINGRAY Z51,4,Suspension,Uprated Sports Shocks,2 Hours 30 Minutes,0.4,144500,40
CHEVROLET,CHEVROLET CORVETTE STINGRAY Z51,5,Suspension,Fully Adjustable Sports Shocks,—,0.4,,60
CHEVROLET,CHEVROLET CORVETTE STINGRAY Z51,1,Exhaust,Uprated Free-Flow Muffler,10 Minutes,0.5,42300,10
CHEVROLET,CHEVROLET CORVETTE STINGRAY Z51,2,Exhaust,Ultra-Flow Catalytic Converter,—,0.5,,16
CHEVROLET,CHEVROLET CORVETTE STINGRAY Z51,3,Exhaust,Custom Titanium Exhaust Headers,1 Hour,0.5,95300,26
CHEVROLET,CHEVROLET CORVETTE STINGRAY Z51,4,Exhaust,Custom Titanium Turbo-back Exhaust,—,0.5,,38
CHEVROLET,CHEVROLET CORVETTE STINGRAY Z51,1,Brakes,Uprated Sports Brake Pads,10 Minutes,0.5,32700,9
CHEVROLET,CHEVROLET CORVETTE STINGRAY Z51,2,Brakes,Uprated Sports Vented Brake Discs,30 Minutes,0.5,49100,12
CHEVROLET,CHEVROLET CORVETTE STINGRAY Z51,3,Brakes,Uprated Sports Calipers,—,0.5,,20
CHEVROLET,CHEVROLET CORVETTE STINGRAY Z51,1,Tires & Wheels,Specialized Camber & Toe Adjustments,10 Minutes,0.5,39300,10
CHEVROLET,CHEVROLET CORVETTE STINGRAY Z51,2,Tires & Wheels,High-Grip Performance Compound,—,0.6,,16
CHEVROLET,CHEVROLET CORVETTE STINGRAY Z51,3,Tires & Wheels,Lightweight Alloy Rims,—,0.6,,24
CHEVROLET,CHEVROLET CORVETTE ZR1,1,Engine,Cold Air Intake,10 Minutes,0.3,7300,2
CHEVROLET,CHEVROLET CORVETTE ZR1,2,Engine,High-Performance Engine Tuning,30 Minutes,0.3,11000,3
CHEVROLET,CHEVROLET CORVETTE ZR1,3,Engine,Uprated Intercooler,1 Hour,0.3,16400,4
CHEVROLET,CHEVROLET CORVETTE ZR1,4,Engine,Engine Re-bore,—,0.3,,6
CHEVROLET,CHEVROLET CORVETTE ZR1,5,Engine,Competition Cam-shaft,4 Hours,0.4,37000,10
CHEVROLET,CHEVROLET CORVETTE ZR1,6,Engine,High Performance Supercharger Pulley Kit,—,0.3,,15
CHEVROLET,CHEVROLET CORVETTE ZR1,1,Drivetrain,Lightweight Performance Flywheel,10 Minutes,0.4,6800,1
CHEVROLET,CHEVROLET CORVETTE ZR1,2,Drivetrain,Carbon Fibre Driveshaft,30 Minutes,0.4,10200,2
CHEVROLET,CHEVROLET CORVETTE ZR1,3,Drivetrain,Race-Spec Lightweight Differential,1 Hour,0.4,15300,4
CHEVROLET,CHEVROLET CORVETTE ZR1,4,Drivetrain,Lightweight Magnesium Gearbox Casing,—,0.4,,6
CHEVROLET,CHEVROLET CORVETTE ZR1,1,Body,Advanced Body Refinement,10 Minutes,0.3,5400,1
CHEVROLET,CHEVROLET CORVETTE ZR1,2,Body,Aero Optimised Undertray,30 Minutes,0.3,8100,2
CHEVROLET,CHEVROLET CORVETTE ZR1,3,Body,Polycarbonate Window Replacements,1 Hour,0.3,12200,3
CHEVROLET,CHEVROLET CORVETTE ZR1,4,Body,Advanced Weight Reduction,—,0.3,,5
CHEVROLET,CHEVROLET CORVETTE ZR1,1,Suspension,Advanced Suspension Tuning,10 Minutes,0.3,6200,1
CHEVROLET,CHEVROLET CORVETTE ZR1,2,Suspension,High Performance Control Arm Bushings,30 Minutes,0.4,9400,2
CHEVROLET,CHEVROLET CORVETTE ZR1,3,Suspension,Competition Sway Bars,1 Hour,0.3,14000,3
CHEVROLET,CHEVROLET CORVETTE ZR1,4,Suspension,Racing Adjustable Shocks,—,0.3,,5
CHEVROLET,CHEVROLET CORVETTE ZR1,1,Exhaust,Uprated Hi-Flow Catalytic Converter,10 Minutes,0.4,6200,1
CHEVROLET,CHEVROLET CORVETTE ZR1,2,Exhaust,Custom Exhaust Headers,30 Minutes,0.4,9200,2
CHEVROLET,CHEVROLET CORVETTE ZR1,3,Exhaust,Performance Cat-back Exhaust,—,0.4,,3
CHEVROLET,CHEVROLET CORVETTE ZR1,1,Brakes,Uprated Performance Brake Pads,10 Minutes,0.3,4800,1
CHEVROLET,CHEVROLET CORVETTE ZR1,2,Brakes,Uprated Performance Calipers,30 Minutes,0.3,7200,2
CHEVROLET,CHEVROLET CORVETTE ZR1,3,Brakes,Uprated Carbon Ceramic Vented Brake Discs,—,0.3,,2
CHEVROLET,CHEVROLET CORVETTE ZR1,1,Tires & Wheels,High-Grip Performance Compound,10 Minutes,0.4,5700,1
CHEVROLET,CHEVROLET CORVETTE ZR1,2,Tires & Wheels,Camber & Toe Adjustments,30 Minutes,0.4,8600,2
CHEVROLET,CHEVROLET CORVETTE ZR1,3,Tires & Wheels,Lightweight Racing Rims,—,0.4,,3
CHEVROLET,CHEVROLET SS (NASCAR ACADEMY),1,Engine,Basic Engine Tuning,30 Minutes,0.5,10600,2
CHEVROLET,CHEVROLET SS (NASCAR ACADEMY),2,Engine,Advanced Engine Tuning,1 Hour,0.5,15900,4
CHEVROLET,CHEVROLET SS (NASCAR ACADEMY),3,Engine,Performance Engine Tuning,—,0.6,,6
CHEVROLET,CHEVROLET SS (NASCAR ACADEMY),4,Engine,High-Performance Engine Tuning,4 Hours,0.5,35900,9
CHEVROLET,CHEVROLET SS (NASCAR ACADEMY),5,Engine,Advanced Race Engine Tuning,—,0.6,,14
CHEVROLET,CHEVROLET SS (NASCAR ACADEMY),1,Drivetrain,General Analysis & Overhaul,30 Minutes,0.6,9900,2
CHEVROLET,CHEVROLET SS (NASCAR ACADEMY),2,Drivetrain,Enhanced Transmission Management,1 Hour,0.6,14800,4
CHEVROLET,CHEVROLET SS (NASCAR ACADEMY),3,Drivetrain,Performance Transmission Tuning,—,0.6,,6
CHEVROLET,CHEVROLET SS (NASCAR ACADEMY),4,Drivetrain,High Performance Transmission Tuning,4 Hours,0.6,33400,9
CHEVROLET,CHEVROLET SS (NASCAR ACADEMY),1,Body,General Body Refinement,30 Minutes,0.4,7900,2
CHEVROLET,CHEVROLET SS (NASCAR ACADEMY),2,Body,Aerodynamic Detailing,—,0.5,,3
CHEVROLET,CHEVROLET SS (NASCAR ACADEMY),3,Body,Advanced Body Refinement,2 Hours 30 Minutes,0.5,17700,4
CHEVROLET,CHEVROLET SS (NASCAR ACADEMY),4,Body,High Performance Body Refinements,—,0.4,,7
CHEVROLET,CHEVROLET SS (NASCAR ACADEMY),1,Suspension,General Suspension Tuning,30 Minutes,0.6,9100,2
CHEVROLET,CHEVROLET SS (NASCAR ACADEMY),2,Suspension,Advanced Suspension Tuning,1 Hour,0.6,13600,3
CHEVROLET,CHEVROLET SS (NASCAR ACADEMY),3,Suspension,Performance Suspension Tuning,—,0.7,,5
CHEVROLET,CHEVROLET SS (NASCAR ACADEMY),1,Exhaust,Custom Exhaust Tuning,30 Minutes,0.7,9000,2
CHEVROLET,CHEVROLET SS (NASCAR ACADEMY),2,Exhaust,Advanced Exhaust Tuning,1 Hour,0.7,13400,3
CHEVROLET,CHEVROLET SS (NASCAR ACADEMY),3,Exhaust,Performance Exhaust Tuning,—,0.6,,5
CHEVROLET,CHEVROLET SS (NASCAR ACADEMY),1,Brakes,Basic Brake Tuning,30 Minutes,0.4,6900,1
CHEVROLET,CHEVROLET SS (NASCAR ACADEMY),2,Brakes,Advanced Brake Tuning,—,0.4,,2
CHEVROLET,CHEVROLET SS (NASCAR ACADEMY),3,Brakes,Performance Brake Tuning,2 Hours 30 Minutes,0.4,15600,4
CHEVROLET,CHEVROLET SS (NASCAR ACADEMY),4,Brakes,High Performance Brake Tuning,—,0.4,,6
CHEVROLET,CHEVROLET SS (NASCAR ACADEMY),1,Tires & Wheels,Caster Tune,30 Minutes,0.5,8300,2
CHEVROLET,CHEVROLET SS (NASCAR ACADEMY),2,Tires & Wheels,Advanced Wheel Adjustments,—,0.5,,3
CHEVROLET,CHEVROLET SS (NASCAR ACADEMY),3,Tires & Wheels,Performance Wheel Adjustments,2 Hours 30 Minutes,0.5,18700,5
CHEVROLET,CHEVROLET SS (NASCAR ACADEMY),4,Tires & Wheels,High Performance Wheel Adjustments,—,0.5,,7
CHEVROLET,CHEVROLET CAMARO SS (2017),1,Engine,Performance Fuel Injectors,30 Minutes,0.7,10600,8
CHEVROLET,CHEVROLET CAMARO SS (2017),2,Engine,High Flow Carbon Fibre Airbox,—,0.7,,12
CHEVROLET,CHEVROLET CAMARO SS (2017),3,Engine,Advanced Intake Manifold,2 Hours 30 Minutes,0.7,23900,18
CHEVROLET,CHEVROLET CAMARO SS (2017),4,Engine,Advanced Cylinder Heads,—,0.7,,28
CHEVROLET,CHEVROLET CAMARO SS (2017),5,Engine,Advanced Engine Tuning,8 Hours,0.7,53800,44
CHEVROLET,CHEVROLET CAMARO SS (2017),1,Drivetrain,Ultra-Lightweight Differential,30 Minutes,0.8,9900,8
CHEVROLET,CHEVROLET CAMARO SS (2017),2,Drivetrain,Uprated Torque Vectoring,—,0.8,,12
CHEVROLET,CHEVROLET CAMARO SS (2017),3,Drivetrain,Lightweight Gearbox Housing,2 Hours 30 Minutes,0.8,22200,18
CHEVROLET,CHEVROLET CAMARO SS (2017),4,Drivetrain,Ultra-Lightweight Driveshaft,—,0.8,,26
CHEVROLET,CHEVROLET CAMARO SS (2017),1,Body,Weight Reduction,30 Minutes,0.5,7900,6
CHEVROLET,CHEVROLET CAMARO SS (2017),2,Body,High Performance Body Refinements,—,0.6,,9
CHEVROLET,CHEVROLET CAMARO SS (2017),3,Body,Advanced Aerodynamic Detailing,2 Hours 30 Minutes,0.5,17700,14
CHEVROLET,CHEVROLET CAMARO SS (2017),4,Body,Advanced Body Refinement,—,0.6,,22
CHEVROLET,CHEVROLET CAMARO SS (2017),5,Body,Advanced Weight Reduction,8 Hours,0.5,39800,32
CHEVROLET,CHEVROLET CAMARO SS (2017),1,Suspension,Adjustable Sway Bar,30 Minutes,0.8,9100,7
CHEVROLET,CHEVROLET CAMARO SS (2017),2,Suspension,Carbon Fibre Strut Bar,—,0.8,,10
CHEVROLET,CHEVROLET CAMARO SS (2017),3,Suspension,Fully Adjustable Advanced Shocks,2 Hours 30 Minutes,0.8,20400,16
CHEVROLET,CHEVROLET CAMARO SS (2017),1,Exhaust,Performance Cat-back Exhaust,30 Minutes,0.8,9000,7
CHEVROLET,CHEVROLET CAMARO SS (2017),2,Exhaust,Custom Exhaust Headers,—,0.8,,10
CHEVROLET,CHEVROLET CAMARO SS (2017),3,Exhaust,Sports Hi-Flow Catalytic Converter,2 Hours 30 Minutes,0.9,20200,16
CHEVROLET,CHEVROLET CAMARO SS (2017),1,Brakes,Uprated Performance Vented Brake Discs,30 Minutes,0.6,6900,5
CHEVROLET,CHEVROLET CAMARO SS (2017),2,Brakes,Uprated Performance Calipers,—,0.6,,8
CHEVROLET,CHEVROLET CAMARO SS (2017),3,Brakes,Advanced Brake Pads,2 Hours 30 Minutes,0.5,15600,12
CHEVROLET,CHEVROLET CAMARO SS (2017),4,Brakes,Carbon Ceramic Brake Discs,—,0.6,,18
CHEVROLET,CHEVROLET CAMARO SS (2017),1,Tires & Wheels,Specialized Camber & Toe Adjustments,30 Minutes,0.7,8300,6
CHEVROLET,CHEVROLET CAMARO SS (2017),2,Tires & Wheels,High-Grip Performance Compound,—,0.7,,10
CHEVROLET,CHEVROLET CAMARO SS (2017),3,Tires & Wheels,Caster Tune,2 Hours 30 Minutes,0.6,18700,15
CHEVROLET,CHEVROLET CAMARO SS (2017),4,Tires & Wheels,Ultra Light Competition Rims,—,0.6,,22
CHEVROLET,CHEVROLET CAMARO SS (1967),1,Engine,High Flow Air Filter,30 Minutes,0.4,12000,3
CHEVROLET,CHEVROLET CAMARO SS (1967),2,Engine,High-Performance Engine Tuning,1 Hour,0.4,17900,4
CHEVROLET,CHEVROLET CAMARO SS (1967),3,Engine,Performance Throttle Body,2 Hours 30 Minutes,0.4,26900,7
CHEVROLET,CHEVROLET CAMARO SS (1967),4,Engine,Increase Engine Bore,—,0.4,,10
CHEVROLET,CHEVROLET CAMARO SS (1967),5,Engine,Performance Intake Manifold,8 Hours,0.4,60500,16
CHEVROLET,CHEVROLET CAMARO SS (1967),6,Engine,Four-barrel Carburettor,—,0.4,,25
CHEVROLET,CHEVROLET CAMARO SS (1967),7,Engine,Performance Cam-shaft,18 Hours,0.4,136100,36
CHEVROLET,CHEVROLET CAMARO SS (1967),8,Engine,Aluminium Cylinder Heads,—,0.4,,55
CHEVROLET,CHEVROLET CAMARO SS (1967),9,Engine,Engine Swap - L78 396-cid Big Block V8,18 Hours,0.5,306300,85
CHEVROLET,CHEVROLET CAMARO SS (1967),1,Drivetrain,Lightweight Flywheel,30 Minutes,0.6,11100,3
CHEVROLET,CHEVROLET CAMARO SS (1967),2,Drivetrain,Uprated Sports Driveshaft,1 Hour,0.5,16700,4
CHEVROLET,CHEVROLET CAMARO SS (1967),3,Drivetrain,Performance Limited Slip Differential,2 Hours 30 Minutes,0.6,25000,6
CHEVROLET,CHEVROLET CAMARO SS (1967),4,Drivetrain,Uprated Sports Gearbox,—,0.6,,10
CHEVROLET,CHEVROLET CAMARO SS (1967),1,Body,Polycarbonate Window Replacements,30 Minutes,0.3,8800,2
CHEVROLET,CHEVROLET CAMARO SS (1967),2,Body,Fibre Glass Panels,1 Hour,0.4,13300,3
CHEVROLET,CHEVROLET CAMARO SS (1967),3,Body,Weight Reduction,—,0.4,,5
CHEVROLET,CHEVROLET CAMARO SS (1967),4,Body,General Body Refinement,4 Hours,0.3,29800,8
CHEVROLET,CHEVROLET CAMARO SS (1967),5,Body,Aero Optimised Undertray,—,0.4,,12
CHEVROLET,CHEVROLET CAMARO SS (1967),6,Body,Advanced Body Refinement,12 Hours,0.3,67100,18
CHEVROLET,CHEVROLET CAMARO SS (1967),7,Body,Advanced Weight Reduction,—,0.4,,26
CHEVROLET,CHEVROLET CAMARO SS (1967),1,Suspension,Strut Bar,30 Minutes,0.5,10200,2
CHEVROLET,CHEVROLET CAMARO SS (1967),2,Suspension,Uprated Sports Shocks,1 Hour,0.5,15300,4
CHEVROLET,CHEVROLET CAMARO SS (1967),3,Suspension,Multi-leaf Springs,—,0.5,,6
CHEVROLET,CHEVROLET CAMARO SS (1967),4,Suspension,Performance Sway Bars,4 Hours,0.5,34400,9
CHEVROLET,CHEVROLET CAMARO SS (1967),5,Suspension,Fully Adjustable Sports Shocks,—,0.5,,14
CHEVROLET,CHEVROLET CAMARO SS (1967),1,Exhaust,Performance Exhaust Tuning,30 Minutes,0.6,10100,2
CHEVROLET,CHEVROLET CAMARO SS (1967),2,Exhaust,Custom Exhaust Headers,—,0.6,,4
CHEVROLET,CHEVROLET CAMARO SS (1967),3,Exhaust,Performance Cat-back Exhaust,2 Hours 30 Minutes,0.6,22700,6
CHEVROLET,CHEVROLET CAMARO SS (1967),1,Brakes,Uprated Sports Brake Pads,30 Minutes,0.4,7800,2
CHEVROLET,CHEVROLET CAMARO SS (1967),2,Brakes,Performance Brake Tuning,1 Hour,0.4,11700,3
CHEVROLET,CHEVROLET CAMARO SS (1967),3,Brakes,Uprated Sports Brake Pads,2 Hours 30 Minutes,0.5,17500,4
CHEVROLET,CHEVROLET CAMARO SS (1967),4,Brakes,Uprated Sports Calipers,—,0.4,,7
CHEVROLET,CHEVROLET CAMARO SS (1967),1,Tires & Wheels,Camber Alignment,30 Minutes,0.6,9400,2
CHEVROLET,CHEVROLET CAMARO SS (1967),2,Tires & Wheels,High-Grip Performance Compound,—,0.6,,3
CHEVROLET,CHEVROLET CAMARO SS (1967),3,Tires & Wheels,Lightweight Alloy Rims,2 Hours 30 Minutes,0.6,21000,5
CHEVROLET,CHEVROLET STINGRAY 427 (1969),1,Engine,High Flow Air Filter,1 Hour,0.7,26600,7
CHEVROLET,CHEVROLET STINGRAY 427 (1969),2,Engine,High-Performance Engine Tuning,—,0.6,,10
CHEVROLET,CHEVROLET STINGRAY 427 (1969),3,Engine,Performance Throttle Body,4 Hours,0.7,59800,16
CHEVROLET,CHEVROLET STINGRAY 427 (1969),4,Engine,Increase Engine Bore,—,0.6,,24
CHEVROLET,CHEVROLET STINGRAY 427 (1969),5,Engine,Performance Intake Manifold,12 Hours,0.7,134500,36
CHEVROLET,CHEVROLET STINGRAY 427 (1969),6,Engine,Aluminium Cylinder Heads,—,0.7,,55
CHEVROLET,CHEVROLET STINGRAY 427 (1969),7,Engine,Triple Two-barrel Carburettors,1 Day,0.7,302500,80
CHEVROLET,CHEVROLET STINGRAY 427 (1969),8,Engine,Engine Swap - L88 427-cid Big Block V8,—,0.7,,125
CHEVROLET,CHEVROLET STINGRAY 427 (1969),1,Drivetrain,Lightweight Flywheel,1 Hour,0.8,24700,6
CHEVROLET,CHEVROLET STINGRAY 427 (1969),2,Drivetrain,Uprated Sports Driveshaft,—,0.9,,10
CHEVROLET,CHEVROLET STINGRAY 427 (1969),3,Drivetrain,Performance Limited Slip Differential,4 Hours,0.8,55600,15
CHEVROLET,CHEVROLET STINGRAY 427 (1969),4,Drivetrain,Uprated Sports Gearbox,—,0.9,,22
CHEVROLET,CHEVROLET STINGRAY 427 (1969),1,Body,Weight Reduction,1 Hour,0.6,19600,5
CHEVROLET,CHEVROLET STINGRAY 427 (1969),2,Body,General Body Refinement,—,0.5,,8
CHEVROLET,CHEVROLET STINGRAY 427 (1969),3,Body,Aero Optimised Undertray,4 Hours,0.6,44200,12
CHEVROLET,CHEVROLET STINGRAY 427 (1969),4,Body,Advanced Body Refinement,—,0.6,,18
CHEVROLET,CHEVROLET STINGRAY 427 (1969),5,Body,Advanced Weight Reduction,12 Hours,0.5,99400,26
CHEVROLET,CHEVROLET STINGRAY 427 (1969),6,Body,Polycarbonate Window Replacements,—,0.5,,40
CHEVROLET,CHEVROLET STINGRAY 427 (1969),1,Suspension,Performance Sway Bars,1 Hour,0.7,22700,6
CHEVROLET,CHEVROLET STINGRAY 427 (1969),2,Suspension,Advanced Suspension Tuning,—,0.7,,9
CHEVROLET,CHEVROLET STINGRAY 427 (1969),3,Suspension,Multi-leaf Springs,4 Hours,0.7,51000,14
CHEVROLET,CHEVROLET STINGRAY 427 (1969),4,Suspension,Uprated Sports Shocks,—,0.7,,20
CHEVROLET,CHEVROLET STINGRAY 427 (1969),5,Suspension,Fully Adjustable Sports Shocks,12 Hours,0.7,114700,30
CHEVROLET,CHEVROLET STINGRAY 427 (1969),1,Exhaust,Uprated Hi-Flow Catalytic Converter,1 Hour,0.9,22400,6
CHEVROLET,CHEVROLET STINGRAY 427 (1969),2,Exhaust,Custom Exhaust Headers,—,1.0,,9
